item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1841,Supercharged Emerald Canopy Sanctuary Prismatic Data Scavenger Magnetic Grapple Gauntlet of Sevenfold Counter,Standard / Non-Godly,,37,Super,5,417,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,117,191,0,0,50,Evolution Point Gain,Agility,Armor Pierce,Scrap-Tek,Sevenfold Counter,Super affix: minor Sevenfold Counter trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Emerald Canopy Sanctuary instance clears at level 37.,The Emerald Canopy Sanctuary,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1845,Supercharged Molten Forge Eclipse-Hardened Flux Bracers of Starwell Sync,Standard / Non-Godly,,37,Super,5,410,Armor,Wrists,Bracers,Heavy,,0,0,140,23,115,Verdant Point Gain,Command Point Gain,Kinetic Charge,Flux-Caster,Starwell Sync,Super affix: minor Starwell Sync trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Molten Forge instance clears at level 37.,The Molten Forge,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1846,Supercharged Front-Matter Void Void-Touched Syntax Cloak of Vine Pull,Standard / Non-Godly,,37,Super,5,412,Armor,Back,Cloak,Heavy,,0,0,115,19,115,Flux Charge Gain,Scrap Charge Gain,Command Point Gain,Protocol Weaver,Vine Pull,Super affix: minor Vine Pull trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 37.,The Front-Matter Void,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1861,Prismatic Orbital Tether Station Void-Touched Stutter Gravity Lance of Afterimage Echo,Standard / Non-Godly,,38,Very Rare,4,376,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,137,217,0,0,45,Protocol Rating,Perfect Parry Window,Scrap Charge Gain,Phantom-Shift,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 38.,The Orbital Tether Station,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1862,Prismatic Front-Matter Void Dawnforge Tempered World-Tree Pauldrons of Starwell Sync,Standard / Non-Godly,,38,Very Rare,4,374,Armor,Shoulders,Pauldrons,Heavy,,0,0,220,36,105,Evolution Point Gain,Might,Critical Chance,Sylvan Warden,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 38.,The Front-Matter Void,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1867,Prismatic Urban Sprawl Starwell Alloy Hound Legwraps of Scrap Magnetism,Standard / Non-Godly,,38,Very Rare,4,373,Armor,Legs,Legwraps,Heavy,,0,0,162,26,104,Flux Charge Gain,Altitude Charge Gain,Protocol Rating,Packmaster,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 38.,The Urban Sprawl,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1872,Prismatic Abyssal Trench Prismatic Data Verdant Visor of Vault Momentum,Standard / Non-Godly,,38,Very Rare,4,372,Armor,Head,Visor,Heavy,,0,0,127,20,104,Cooldown Recovery,Perfect Parry Window,Might,Sylvan Warden,Vault Momentum,Very Rare affix: improved Vault Momentum stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 38.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1875,Legend-Wrought Infinite Archives Starwell Alloy Omega Aegis Shield of Dream Memory,Standard / Non-Godly,,38,Legend,6,497,Armor,Shield,Aegis Shield,Heavy,,0,0,370,60,139,Threat Control,Fortitude,Command Point Gain,Apex Mutator,Dream Memory,High-tier non-unique affix: +3 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 38.,The Infinite Archives,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1885,Hardened Syndicate Spire Void-Touched Alpha Legwraps of Aerial Juggle,Standard / Non-Godly,,38,Rare,3,323,Armor,Legs,Legwraps,Heavy,,0,0,140,9,90,Command Point Gain,Focus,Shield Break,Apex Mutator,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 38.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 38.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1893,Supercharged Emerald Canopy Sanctuary Void-Touched Aether Aegis Shield of Vine Pull,Standard / Non-Godly,,38,Super,5,423,Armor,Shield,Aegis Shield,Heavy,,0,0,315,51,118,Shield Break,Cooldown Recovery,Combo Decay Resistance,Flux-Caster,Vine Pull,Super affix: minor Vine Pull trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Emerald Canopy Sanctuary instance clears at level 38.,The Emerald Canopy Sanctuary,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1898,Supercharged Emerald Canopy Sanctuary Dreamglass Orbital Void Chakrams of Combo Grace,Standard / Non-Godly,,38,Super,5,426,Weapon,Thrown Weapon,Void Chakrams,None,Fast,122,200,0,0,51,Might,Kinetic Charge,Verdant Point Gain,Orbital Striker,Combo Grace,Super affix: minor Combo Grace trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Emerald Canopy Sanctuary instance clears at level 38.,The Emerald Canopy Sanctuary,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1906,Ancient Resonant Peaks Starwell Alloy Zero-G Belt of Armor Sunder,Standard / Non-Godly,,39,Ancient,7,596,Armor,Waist,Belt,Heavy,,0,0,185,30,167,Command Point Gain,Agility,Stagger Damage,Orbital Striker,Armor Sunder,High-tier non-unique affix: +4 Armor Sunder stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 39.,The Resonant Peaks,Dungeon Cache,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1909,Prismatic Front-Matter Void Dawnforge Tempered Phantom Warhammer of Starwell Sync,Standard / Non-Godly,,39,Very Rare,4,387,Weapon,Two-Hand Weapon,Warhammer,None,Slow,168,267,0,0,46,Verdant Point Gain,Protocol Rating,Focus,Phantom-Shift,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 39.,The Front-Matter Void,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1914,Prismatic Orbital Tether Station Starwell Alloy Tuning Cloak of Scrap Magnetism,Standard / Non-Godly,,39,Very Rare,4,382,Armor,Back,Cloak,Heavy,,0,0,107,17,107,Shield Break,Shield Break,Shield Break,Resonant,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 39.,The Orbital Tether Station,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1919,Prismatic Infinite Archives Prismatic Data Flux Aether Focus of Vault Momentum,Standard / Non-Godly,,39,Very Rare,4,385,Weapon,Off Hand Focus,Aether Focus,None,Medium,90,143,0,0,46,Might,Resonance,Altitude Charge Gain,Phantom-Shift,Vault Momentum,Very Rare affix: improved Vault Momentum stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 39.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1927,Legend-Wrought Central Pillar Prismatic Data Magnetic Aether Focus of Protocol Revision,Standard / Non-Godly,,39,Legend,6,513,Weapon,Off Hand Focus,Aether Focus,None,Medium,116,194,0,0,62,Evolution Point Gain,Threat Control,Verdant Point Gain,Scrap-Tek,Protocol Revision,High-tier non-unique affix: +3 Protocol Revision stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Central Pillar instance clears at level 39.,The Central Pillar / Star-Elevator Core,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1932,Hardened Burning Playa Void-Touched Red-Pen Cloak of Aerial Juggle,Standard / Non-Godly,,39,Rare,3,331,Armor,Back,Cloak,Medium,,0,0,92,6,93,Flux Charge Gain,Command Point Gain,Resonance,Protocol Weaver,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 39.,Dungeon Cache,Dungeon cache reward tied to Burning Playa instance clears at level 39.,The Burning Playa,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1937,Hardened Syndicate Spire Dreamglass Scrap Command Whistle of Briar Binding,Standard / Non-Godly,,39,Rare,3,345,Weapon,Handler Focus,Command Whistle,None,Medium,80,123,0,0,41,Cooldown Recovery,Combo Decay Resistance,Perfect Parry Window,Scrap-Tek,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 39.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 39.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1940,Supercharged Lich's Court Void-Touched Ironbark Data-Katana of Vine Pull,Standard / Non-Godly,,39,Super,5,437,Weapon,Main Hand,Data-Katana,None,Fast,134,218,0,0,52,Threat Control,Aether,Protocol Rating,Sylvan Warden,Vine Pull,Super affix: minor Vine Pull trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Lich's Court instance clears at level 39.,The Lich's Court,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1941,Supercharged EPI-Center Dawnforge Tempered Ignition Pauldrons of Thermal Shock,Standard / Non-Godly,,39,Super,5,435,Armor,Shoulders,Pauldrons,Heavy,,0,0,256,41,122,Might,Resonance,Altitude Charge Gain,Flux-Caster,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 39.,The EPI-Center,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1945,Supercharged Resonant Peaks Dreamglass K-0NG Gauntlets of Combo Grace,Standard / Non-Godly,,39,Super,5,432,Armor,Hands,Gauntlets,Heavy,,0,0,201,32,121,Fortitude,Flux Charge Gain,Might,Packmaster,Combo Grace,Super affix: minor Combo Grace trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 39.,The Resonant Peaks,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1946,Supercharged Infinite Archives Starwell Alloy Exosphere Legwraps of Projectile Reversal,Standard / Non-Godly,,39,Super,5,434,Armor,Legs,Legwraps,Heavy,,0,0,188,30,122,Resonance,Stagger Damage,Aether,Orbital Striker,Projectile Reversal,Super affix: minor Projectile Reversal trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 39.,The Infinite Archives,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1956,Prismatic Syndicate Spire Dawnforge Tempered Inertia Glaive of Starwell Sync,Standard / Non-Godly,,40,Very Rare,4,396,Weapon,Two-Hand Weapon,Glaive,None,Medium,141,225,0,0,48,Armor Pierce,Critical Chance,Verdant Point Gain,Kinetic Juggernaut,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 40.,The Syndicate Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1961,Prismatic Resonant Peaks Starwell Alloy Data-Code Aegis Shield of Scrap Magnetism,Standard / Non-Godly,,40,Very Rare,4,391,Armor,Shield,Aegis Shield,Heavy,,0,0,291,47,109,Threat Control,Focus,Resonance,Apex Mutator,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 40.,The Resonant Peaks,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1962,Prismatic Infinite Archives Eclipse-Hardened Resonant Coat of Combo Grace,Standard / Non-Godly,,40,Very Rare,4,393,Armor,Chest,Coat,Heavy,,0,0,256,41,110,Might,Fortitude,Evolution Point Gain,Resonant,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 40.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1967,Prismatic EPI-Center Ancient Ironbark Stutter Rail Rifle of Low-Gravity Lift,Standard / Non-Godly,,40,Very Rare,4,396,Weapon,Ranged Weapon,Rail Rifle,None,Slow,157,249,0,0,48,Resonance,Critical Chance,Agility,Phantom-Shift,Low-Gravity Lift,Very Rare affix: improved Low-Gravity Lift stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 40.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1975,Legend-Wrought Zenith Spire Ancient Ironbark Ratchet Cloak of Critical Timing,Standard / Non-Godly,,40,Legend,6,524,Armor,Back,Cloak,Heavy,,0,0,146,24,147,Flux Charge Gain,Evolution Point Gain,Aether,Scrap-Tek,Critical Timing,High-tier non-unique affix: +3 Critical Timing stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 40.,The Zenith Spire,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1985,Hardened Planet Defense Perimeter Starwell Alloy EMP Belt of Afterimage Echo,Standard / Non-Godly,,40,Rare,3,341,Armor,Waist,Belt,Heavy,,0,0,106,7,95,Agility,Kinetic Charge,Scrap Charge Gain,Scrap-Tek,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 40.,Dungeon Cache,Dungeon cache reward tied to Planet Defense Perimeter instance clears at level 40.,The Planet Defense Perimeter,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1988,Supercharged Zenith Spire Dawnforge Tempered Thorn Glaive of Thermal Shock,Standard / Non-Godly,,40,Super,5,450,Weapon,Two-Hand Weapon,Glaive,None,Medium,158,258,0,0,54,Fortitude,Verdant Point Gain,Perfect Parry Window,Sylvan Warden,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 40.,The Zenith Spire,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1993,Supercharged Syndicate Spire Starwell Alloy Den Cloak of Projectile Reversal,Standard / Non-Godly,,40,Super,5,445,Armor,Back,Cloak,Heavy,,0,0,124,20,125,Command Point Gain,Might,Flux Charge Gain,Packmaster,Projectile Reversal,Super affix: minor Projectile Reversal trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 40.,The Syndicate Spire,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
