item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-G-085,First Dream Schema: First Dream Boots of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1083,Armor,Feet,Boots,Mythic Light,,0,0,585,102,391,Cooldown Recovery,Perfect Parry Window,Might,Protocol Weaver,Dream Memory,"Godly unique: harmonizes aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-086,First Dream Schema: First Dream Blade of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1109,Weapon,Two-Hand Weapon,Greatsword,None,Slow,442,835,0,0,137,Perfect Parry Window,Might,Focus,Protocol Weaver,Dream Memory,"Godly unique: harmonizes tether webs after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-087,First Dream Schema: First Dream Staff of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1112,Weapon,Two-Hand Focus,Flux Staff,None,Medium,366,691,0,0,138,Threat Control,Agility,Aether,Protocol Weaver,Dream Memory,"Godly unique: anchors critical windows after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-088,First Dream Schema: First Dream Lance of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1115,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,391,737,0,0,139,Might,Focus,Fortitude,Protocol Weaver,Dream Memory,"Godly unique: transmutes combo decay after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-089,First Dream Schema: First Dream Edge of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1107,Weapon,Main Hand,Protocol Blade,None,Medium,349,657,0,0,139,Agility,Aether,Resonance,Protocol Weaver,Dream Memory,"Godly unique: amplifies boss armor after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-090,First Dream Schema: First Dream Focus of Dream Memory,Godly Unique,First Dream Schema,40,Godly,9,1110,Weapon,Main Hand,Data-Katana,None,Fast,337,633,0,0,140,Focus,Fortitude,Kinetic Charge,Protocol Weaver,Dream Memory,"Godly unique: mirrors zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from First Dream challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Syndicate Spire,First Dream,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-091,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Crown of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1083,Armor,Head,Crown,Mythic Light,,0,0,583,98,396,Focus,Fortitude,Kinetic Charge,Flux-Caster,Sevenfold Counter,"Godly unique: overclocks boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-092,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Cuirass of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1086,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1086,186,396,Aether,Resonance,Protocol Rating,Flux-Caster,Sevenfold Counter,"Godly unique: suspends zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-093,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Gauntlets of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1089,Armor,Hands,Gauntlets,Mythic Light,,0,0,588,100,398,Fortitude,Kinetic Charge,Evolution Point Gain,Flux-Caster,Sevenfold Counter,"Godly unique: fractures aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-094,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Greaves of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1092,Armor,Legs,Greaves,Mythic Heavy,,0,0,590,103,398,Resonance,Protocol Rating,Command Point Gain,Flux-Caster,Sevenfold Counter,"Godly unique: harmonizes enemy aggro when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-095,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Boots of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1084,Armor,Feet,Boots,Mythic Light,,0,0,585,102,395,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Flux-Caster,Sevenfold Counter,"Godly unique: anchors evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-096,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Blade of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1111,Weapon,Two-Hand Weapon,Greatsword,None,Slow,442,836,0,0,137,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Flux-Caster,Sevenfold Counter,"Godly unique: anchors boss armor after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-097,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Staff of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1114,Weapon,Two-Hand Focus,Flux Staff,None,Medium,366,692,0,0,138,Command Point Gain,Scrap Charge Gain,Flux Charge Gain,Flux-Caster,Sevenfold Counter,"Godly unique: transmutes zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-098,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Lance of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1117,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,392,738,0,0,139,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Flux-Caster,Sevenfold Counter,"Godly unique: amplifies aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-099,Sevenfold Eclipse Arsenal: Sevenfold Eclipse Edge of Sevenfold Counter,Godly Unique,Sevenfold Eclipse Arsenal,40,Godly,9,1120,Weapon,Main Hand,Protocol Blade,None,Medium,353,664,0,0,140,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Flux-Caster,Sevenfold Counter,"Godly unique: mirrors enemy aggro after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Sevenfold Eclipse challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Deprecated Repositories,Sevenfold Eclipse,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
