quest_id,quest_number,quest_title,act,recommended_level,quest_type,subquest_number,subquest_title,subquest_objective,subquest_xp,subquest_reward,monster_gate,allowed_monsters
Q078,78,Tracks Across Glassdune Sea,4 — Glass Desert and the Sunken Star,13,Defense,3,First Wave,"Repel the opening attack from The Prophet of Dust and the Mirror Caravan while preserving civilians, engineers, or critical structures.",260,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q078,78,Tracks Across Glassdune Sea,4 — Glass Desert and the Sunken Star,13,Defense,4,Mid-Battle Crisis,"Respond to a breach, sabotage event, or elite flank at Caravan of Mirrors before morale collapses.",280,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q078,78,Tracks Across Glassdune Sea,4 — Glass Desert and the Sunken Star,13,Defense,5,Counterstrike,"Push out from the line, destroy the attackers’ command node, and defeat their field captain.",295,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q078,78,Tracks Across Glassdune Sea,4 — Glass Desert and the Sunken Star,13,Defense,6,After-Action Lockdown,"Stabilize The Sunken Star Chamber, count losses, recover evidence, and authorize the next campaign movement.",330,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,1,Cover Identity,"Acquire credentials, disguise tokens, or spoofed access from Silent Cartographer Jun without alerting The Prophet of Dust and the Mirror Caravan.",220,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,2,Patrol Read,"Map guard paths, camera/scrying cones, and alarm relays across Vault of Shattered Suns.",235,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,3,Silent Entry,"Enter Black Comet Crater through a maintenance path, forgotten ritual door, or vertical traversal route.",255,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,4,Plant or Extract,"Install the needed device, steal the objective item, or copy the restricted records before detection rises.",270,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,5,Clean Exit,"Escape through Mirage Gate, erase trace evidence, and protect any undercover allies left inside.",285,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q079,79,Oasis of Borrowed Memories,4 — Glass Desert and the Sunken Star,13,Stealth,6,Intel Hand-Off,"Report to Navigator Sahel, compare the intel to existing clues, and flag the next vulnerability.",315,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,1,Specification,"Receive the schematic from Mirage-Saint Iren and identify the exact component, calibration, or ritual gap blocking progress.",225,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,2,Rare Components,"Recover parts or reagents from Caravan of Mirrors, The Sunken Star Chamber, and a hostile cache controlled by The Prophet of Dust and the Mirror Caravan.",240,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,3,Prototype Build,"Assemble the device, cure, key, or upgrade while keeping failure states visible to the player.",260,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,4,Field Calibration,"Test the prototype in Glassdune Sea, collect telemetry, and correct one unexpected malfunction.",275,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,5,Workshop Defense,Defend Glassmith Yara and the build site while enemies attempt to interrupt final assembly.,290,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q080,80,The Glassmith’s Price,4 — Glass Desert and the Sunken Star,13,Crafting,6,Deployment,"Install the completed tool into the campaign objective and document what new traversal, combat, or story route it unlocks.",325,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,1,Gain Audience,"Earn entry to a council, war table, or faction court at Black Comet Crater by solving their immediate access demand.",220,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,2,Proof Package,"Collect verifiable proof from Mirage Gate, including one witness, one artifact, and one enemy contradiction.",240,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,3,Faction Demands,"Hear the objections of Glass Nomads and Dustbound Pilgrims, then identify the demand that can be satisfied without betraying the main alliance.",255,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,4,Mediation Trial,"Resolve a staged debate, duel of honor, or public accusation while The Prophet of Dust and the Mirror Caravan tries to inflame the room.",270,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,5,Binding Action,"Complete the concession, rescue, exchange, or symbolic act required to make the agreement real.",285,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q081,81,A Caravan That Reflects Lies,4 — Glass Desert and the Sunken Star,13,Diplomacy,6,Accord Ratified,"Return to Navigator Sahel, lock in the new ally or resource, and record the consequence for future quests.",315,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,1,Map the Unknown,Open the route from The Sunken Star Chamber into Glassdune Sea and establish a temporary forward camp.,220,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,2,Traversal Trial,"Cross the major environmental hazard using climbing, flight, swimming, portals, gravity, or mount mechanics.",235,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,3,Survey Markers,"Place three survey beacons and scan for aether, ecological, political, and military abnormalities.",250,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,4,Lost Contact,"Recover a missing scout, drone, spirit, or relay before the zone’s danger mechanic escalates.",265,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,5,Hidden Landmark,"Discover the concealed shrine, bunker, engine room, or memory site that reframes the act’s conflict.",285,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q082,82,Dustbound Pilgrim Trial,4 — Glass Desert and the Sunken Star,13,Exploration,6,Route Secured,"Signal Glassmith Yara, unlock the new hub path, and add the discovered threat to the main objective chain.",315,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,1,Entry Key,"Assemble the access key, ritual phrase, override code, or environmental condition needed to open Mirage Gate.",295,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,2,First Wing,"Clear the opening section, teaching the dungeon’s signature mechanic through low-risk encounters.",315,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,3,Mechanic Deepening,Solve the mid-dungeon puzzle or traversal gauntlet in The Oasis That Remembers while enemies pressure the group.,340,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,4,Elite Guardian,"Defeat a themed guardian tied to The Prophet of Dust and the Mirror Caravan, preserving any optional prisoners, records, or artifacts.",360,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,5,Final Chamber,"Activate the core mechanism, survive a hazard spike, and claim or purify the Sunken Star Astrolabe.",380,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q083,83,The Black Comet Map,4 — Glass Desert and the Sunken Star,14,Dungeon,6,Dungeon Exit,"Escape collapse, corruption, or lockdown and brief Mirage-Saint Iren on what the dungeon revealed.",425,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,1,Boss Intel,"Gather three tells, resistances, or arena hazards connected to the boss force under The Prophet of Dust and the Mirror Caravan.",285,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,2,Arena Preparation,"Disable shields, open safe lanes, and position allied supports around Glassdune Sea.",305,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,3,Phase One,"Engage the boss, learn the baseline pattern, and interrupt the first wipe mechanic.",325,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,4,Phase Two Crisis,"Handle adds, environmental shifts, or corrupted allies as the fight escalates.",345,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,5,Final Break,"Exploit the revealed weakness, defeat the boss, and choose whether to capture, cleanse, or destroy the remnant.",365,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q084,84,Exile Prince Varo,4 — Glass Desert and the Sunken Star,14,Boss,6,Victory Consequence,"Secure the Sunken Star Astrolabe, report to Silent Cartographer Jun, and unlock the next act-level route or political consequence.",415,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,1,Stakeholder Testimony,"Collect testimony from victims, perpetrators, and bystanders connected to The Oasis That Remembers.",290,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,2,Evidence Balance,Verify facts at Caravan of Mirrors so the choice is not based on propaganda or incomplete data.,310,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,3,Consequence Preview,Ask Mirage-Saint Iren and Glassmith Yara to model the likely cost of each available decision.,330,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,4,Pressure Event,"Survive an attack, riot, or betrayal by The Prophet of Dust and the Mirror Caravan that tries to force a rushed answer.",355,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,5,Decision,Choose the resolution path and complete the concrete action that makes the choice irreversible.,375,1x Reinforced Vitality Injector; 1x Guard-Break Oil; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q085,85,The Silent Cartographer,4 — Glass Desert and the Sunken Star,14,Moral,6,Accountability,"Return to the affected faction, hear the reaction, and log the choice for later story callbacks.",415,Quest-turn-in cache fragment; 7x Sapglass Lens,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q086,86,Shardstorm Shelter,4 — Glass Desert and the Sunken Star,14,Assault,1,Battle Plan,"Coordinate with Navigator Sahel, assign allied squads, and identify the primary breach point at Vault of Shattered Suns.",295,4x Sapglass Lens; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q086,86,Shardstorm Shelter,4 — Glass Desert and the Sunken Star,14,Assault,2,Forward Push,Capture the outer objective while avoiding unnecessary damage to civilians or vital systems.,315,5x Sapglass Lens; 1x Reinforced Vitality Injector,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q086,86,Shardstorm Shelter,4 — Glass Desert and the Sunken Star,14,Assault,3,Disable Support,"Destroy artillery, ritual anchors, drone relays, or elite reinforcements linked to The Prophet of Dust and the Mirror Caravan.",335,Faction scrip +2; 1x Guard-Break Oil,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
Q086,86,Shardstorm Shelter,4 — Glass Desert and the Sunken Star,14,Assault,4,Interior Fight,"Move through Black Comet Crater, clear resistance, and keep the main objective from going into lockdown.",360,6x Sapglass Lens; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter"
