event_id,event_title,world_map_location,sublocation,required_player_level,monster,variant_name,role_in_event,standard_level,effective_event_level,standard_hp,event_hp,standard_damage,event_damage,standard_armor,event_armor,standard_shield,event_shield,standard_stagger_resistance,event_stagger_resistance,standard_speed_scalar,event_speed_scalar,standard_base_xp,event_xp_reward,mechanic_basis,raised_from_standard_summary
SEV-001,Overcharged Incident: Spire-Foot Transit Plaza,The Urban Sprawl,Spire-Foot Transit Plaza,20,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,22,18000,25752,560,736,35,43,90,107,105,129,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.43; DMG x1.31; ARM x1.23
SEV-083,Sovereign-Touched Incident: Crushed Starship Stack,The Scrap-Yard Labyrinth,Crushed Starship Stack,28,Nexus Swarmers,Sovereign-Touched Nexus Swarmers,Primary Variant / Event Anchor,26,30,500,1135,40,73,10,15,15,22,20,29,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.27; DMG x1.84; ARM x1.47
SEV-083,Sovereign-Touched Incident: Crushed Starship Stack,The Scrap-Yard Labyrinth,Crushed Starship Stack,28,Nexus Warden,Sovereign-Touched Nexus Warden,Support Variant 1,27,30,3500,7221,180,306,50,71,75,104,75,106,0.9,0.99,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x2.06; DMG x1.70; ARM x1.42
SEV-083,Sovereign-Touched Incident: Crushed Starship Stack,The Scrap-Yard Labyrinth,Crushed Starship Stack,28,Aegis Carapace,Sovereign-Touched Aegis Carapace,Support Variant 2,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-084,Data-Forged Incident: Scrap-Tek Salvage Yard,The Scrap-Yard Labyrinth,Scrap-Tek Salvage Yard,28,Nexus Warden,Data-Forged Nexus Warden,Primary Variant / Event Anchor,27,30,3500,7221,180,306,50,71,75,104,75,106,0.9,0.99,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x2.06; DMG x1.70; ARM x1.42
SEV-084,Data-Forged Incident: Scrap-Tek Salvage Yard,The Scrap-Yard Labyrinth,Scrap-Tek Salvage Yard,28,Scrap-Phalanx,Data-Forged Scrap-Phalanx,Support Variant 1,6,30,280,4275,18,154,35,102,25,71,25,73,0.7,0.77,15,0,Turtle Shell; Scatter Strike requirement,HP x15.27; DMG x8.56; ARM x2.92
SEV-084,Data-Forged Incident: Scrap-Tek Salvage Yard,The Scrap-Yard Labyrinth,Scrap-Tek Salvage Yard,28,Iron-Jaw Hound,Data-Forged Iron-Jaw Hound,Support Variant 2,13,30,950,7443,75,375,30,69,0,0,35,80,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x7.83; DMG x5.00; ARM x2.30
SEV-085,Ash-Baptized Incident: Junkyard Minotaur Turn,The Scrap-Yard Labyrinth,Junkyard Minotaur Turn,28,Null Anomaly,Ash-Baptized Null Anomaly,Primary Variant / Event Anchor,20,30,18000,50973,560,1242,35,60,90,151,105,179,1.1,1.17,12000,0,Echo Splintering; Gravity Reversal,HP x2.83; DMG x2.22; ARM x1.71
SEV-085,Ash-Baptized Incident: Junkyard Minotaur Turn,The Scrap-Yard Labyrinth,Junkyard Minotaur Turn,28,Aegis Carapace,Ash-Baptized Aegis Carapace,Support Variant 1,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-085,Ash-Baptized Incident: Junkyard Minotaur Turn,The Scrap-Yard Labyrinth,Junkyard Minotaur Turn,28,Tremor-Fiend,Ash-Baptized Tremor-Fiend,Support Variant 2,18,30,1800,8756,120,408,40,77,0,0,65,126,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x4.86; DMG x3.40; ARM x1.93
SEV-086,Tide-Broken Incident: Ash Flat Expanse,The Playa of Ash,Ash Flat Expanse,28,Gnarl-Maws,Tide-Broken Gnarl-Maws,Primary Variant / Event Anchor,4,30,420,7759,22,220,10,31,0,0,18,56,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x18.47; DMG x9.99; ARM x3.13
SEV-086,Tide-Broken Incident: Ash Flat Expanse,The Playa of Ash,Ash Flat Expanse,28,Aegis Carapace,Tide-Broken Aegis Carapace,Support Variant 1,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-086,Tide-Broken Incident: Ash Flat Expanse,The Playa of Ash,Ash Flat Expanse,28,Siphon-Ticks,Tide-Broken Siphon-Ticks,Support Variant 2,8,30,160,2019,12,88,5,14,0,0,12,33,1.35,1.49,25,0,Opportunist meter-drain; chase reclaim,HP x12.62; DMG x7.34; ARM x2.73
SEV-087,Magnetized Incident: Pyro Stage Ring,The Playa of Ash,Pyro Stage Ring,28,Siphon-Ticks,Magnetized Siphon-Ticks,Primary Variant / Event Anchor,8,30,160,2019,12,88,5,14,0,0,12,33,1.35,1.49,25,0,Opportunist meter-drain; chase reclaim,HP x12.62; DMG x7.34; ARM x2.73
SEV-087,Magnetized Incident: Pyro Stage Ring,The Playa of Ash,Pyro Stage Ring,28,Iron-Jaw Hound,Magnetized Iron-Jaw Hound,Support Variant 1,13,30,950,7443,75,375,30,69,0,0,35,80,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x7.83; DMG x5.00; ARM x2.30
SEV-087,Magnetized Incident: Pyro Stage Ring,The Playa of Ash,Pyro Stage Ring,28,Tremor-Fiend,Magnetized Tremor-Fiend,Support Variant 2,18,30,1800,8756,120,408,40,77,0,0,65,126,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x4.86; DMG x3.40; ARM x1.93
SEV-088,Sonic-Scarred Incident: Rusted Art-Car Grave,The Playa of Ash,Rusted Art-Car Grave,28,Tremor-Fiend,Sonic-Scarred Tremor-Fiend,Primary Variant / Event Anchor,18,30,1800,8756,120,408,40,77,0,0,65,126,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x4.86; DMG x3.40; ARM x1.93
SEV-088,Sonic-Scarred Incident: Rusted Art-Car Grave,The Playa of Ash,Rusted Art-Car Grave,28,Gnarl-Maws,Sonic-Scarred Gnarl-Maws,Support Variant 1,4,30,420,7759,22,220,10,31,0,0,18,56,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x18.47; DMG x9.99; ARM x3.13
SEV-088,Sonic-Scarred Incident: Rusted Art-Car Grave,The Playa of Ash,Rusted Art-Car Grave,28,Aegis Carapace,Sonic-Scarred Aegis Carapace,Support Variant 2,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-089,Glass-Hardened Incident: Bass-Thrum Sandfield,The Playa of Ash,Bass-Thrum Sandfield,28,Aegis Carapace,Glass-Hardened Aegis Carapace,Primary Variant / Event Anchor,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-089,Glass-Hardened Incident: Bass-Thrum Sandfield,The Playa of Ash,Bass-Thrum Sandfield,28,Siphon-Ticks,Glass-Hardened Siphon-Ticks,Support Variant 1,8,30,160,2019,12,88,5,14,0,0,12,33,1.35,1.49,25,0,Opportunist meter-drain; chase reclaim,HP x12.62; DMG x7.34; ARM x2.73
SEV-089,Glass-Hardened Incident: Bass-Thrum Sandfield,The Playa of Ash,Bass-Thrum Sandfield,28,Iron-Jaw Hound,Glass-Hardened Iron-Jaw Hound,Support Variant 2,13,30,950,7443,75,375,30,69,0,0,35,80,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x7.83; DMG x5.00; ARM x2.30
SEV-090,Spore-Sick Incident: Fire-Spout Causeway,The Playa of Ash,Fire-Spout Causeway,28,Iron-Jaw Hound,Spore-Sick Iron-Jaw Hound,Primary Variant / Event Anchor,13,30,950,7443,75,375,30,69,0,0,35,80,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x7.83; DMG x5.00; ARM x2.30
SEV-090,Spore-Sick Incident: Fire-Spout Causeway,The Playa of Ash,Fire-Spout Causeway,28,Tremor-Fiend,Spore-Sick Tremor-Fiend,Support Variant 1,18,30,1800,8756,120,408,40,77,0,0,65,126,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x4.86; DMG x3.40; ARM x1.93
SEV-090,Spore-Sick Incident: Fire-Spout Causeway,The Playa of Ash,Fire-Spout Causeway,28,Gnarl-Maws,Spore-Sick Gnarl-Maws,Support Variant 2,4,30,420,7759,22,220,10,31,0,0,18,56,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x18.47; DMG x9.99; ARM x3.13
SEV-091,Chrome-Maw Incident: Nightfall Dust Flat,The Burning Playa,Nightfall Dust Flat,28,Aegis Carapace,Chrome-Maw Aegis Carapace,Primary Variant / Event Anchor,12,30,1100,9480,60,324,55,131,50,116,45,107,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x8.62; DMG x5.39; ARM x2.38
SEV-091,Chrome-Maw Incident: Nightfall Dust Flat,The Burning Playa,Nightfall Dust Flat,28,Venom-Spitter,Chrome-Maw Venom-Spitter,Support Variant 1,15,30,700,4532,65,278,15,32,0,0,20,43,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x6.47; DMG x4.28; ARM x2.14
SEV-091,Chrome-Maw Incident: Nightfall Dust Flat,The Burning Playa,Nightfall Dust Flat,28,Nexus Swarmers,Chrome-Maw Nexus Swarmers,Support Variant 2,26,30,500,1135,40,73,10,15,15,22,20,29,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.27; DMG x1.84; ARM x1.47
SEV-092,Overcharged Incident: Fire-Breathing Art-Car Route,The Burning Playa,Fire-Breathing Art-Car Route,29,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,31,18000,54796,560,1316,35,62,90,156,105,185,1.1,1.17,12000,0,Echo Splintering; Gravity Reversal,HP x3.04; DMG x2.35; ARM x1.77
SEV-092,Overcharged Incident: Fire-Breathing Art-Car Route,The Burning Playa,Fire-Breathing Art-Car Route,29,Venom-Spitter,Overcharged Venom-Spitter,Support Variant 1,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-092,Overcharged Incident: Fire-Breathing Art-Car Route,The Burning Playa,Fire-Breathing Art-Car Route,29,Nexus Swarmers,Overcharged Nexus Swarmers,Support Variant 2,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-093,Bark-Crowned Incident: Mobile Wall-Run Circuit,The Burning Playa,Mobile Wall-Run Circuit,29,Venom-Spitter,Bark-Crowned Venom-Spitter,Primary Variant / Event Anchor,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-093,Bark-Crowned Incident: Mobile Wall-Run Circuit,The Burning Playa,Mobile Wall-Run Circuit,29,Nexus Swarmers,Bark-Crowned Nexus Swarmers,Support Variant 1,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-093,Bark-Crowned Incident: Mobile Wall-Run Circuit,The Burning Playa,Mobile Wall-Run Circuit,29,Aegis Carapace,Bark-Crowned Aegis Carapace,Support Variant 2,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-094,Echo-Split Incident: Visibility-Zero Storm,The Burning Playa,Visibility-Zero Storm,29,Tremor-Fiend,Echo-Split Tremor-Fiend,Primary Variant / Event Anchor,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-094,Echo-Split Incident: Visibility-Zero Storm,The Burning Playa,Visibility-Zero Storm,29,Scrap-Stalker,Echo-Split Scrap-Stalker,Support Variant 1,28,31,2600,5364,190,323,35,50,20,28,55,78,1.35,1.49,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x2.06; DMG x1.70; ARM x1.42
SEV-094,Echo-Split Incident: Visibility-Zero Storm,The Burning Playa,Visibility-Zero Storm,29,Iron-Jaw Hound,Echo-Split Iron-Jaw Hound,Support Variant 2,13,31,950,8187,75,405,30,71,0,0,35,83,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x8.62; DMG x5.39; ARM x2.38
SEV-095,Null-Branded Incident: Alkaline Camp Ruins,The Burning Playa,Alkaline Camp Ruins,29,Nexus Swarmers,Null-Branded Nexus Swarmers,Primary Variant / Event Anchor,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-095,Null-Branded Incident: Alkaline Camp Ruins,The Burning Playa,Alkaline Camp Ruins,29,Aegis Carapace,Null-Branded Aegis Carapace,Support Variant 1,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-095,Null-Branded Incident: Alkaline Camp Ruins,The Burning Playa,Alkaline Camp Ruins,29,Venom-Spitter,Null-Branded Venom-Spitter,Support Variant 2,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-096,Rhythm-Warped Incident: Ancient Tuning Fork Field,The Sonic Badlands,Ancient Tuning Fork Field,29,Nexus Swarmers,Rhythm-Warped Nexus Swarmers,Primary Variant / Event Anchor,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-096,Rhythm-Warped Incident: Ancient Tuning Fork Field,The Sonic Badlands,Ancient Tuning Fork Field,29,Venom-Spitter,Rhythm-Warped Venom-Spitter,Support Variant 1,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-096,Rhythm-Warped Incident: Ancient Tuning Fork Field,The Sonic Badlands,Ancient Tuning Fork Field,29,Aegis Carapace,Rhythm-Warped Aegis Carapace,Support Variant 2,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-097,Grav-Torn Incident: Resonance Crack Basin,The Sonic Badlands,Resonance Crack Basin,29,Venom-Spitter,Grav-Torn Venom-Spitter,Primary Variant / Event Anchor,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-097,Grav-Torn Incident: Resonance Crack Basin,The Sonic Badlands,Resonance Crack Basin,29,Aegis Carapace,Grav-Torn Aegis Carapace,Support Variant 1,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-097,Grav-Torn Incident: Resonance Crack Basin,The Sonic Badlands,Resonance Crack Basin,29,Tremor-Fiend,Grav-Torn Tremor-Fiend,Support Variant 2,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-098,Ablative Incident: Shockwave Relay Stones,The Sonic Badlands,Shockwave Relay Stones,29,Tremor-Fiend,Ablative Tremor-Fiend,Primary Variant / Event Anchor,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-098,Ablative Incident: Shockwave Relay Stones,The Sonic Badlands,Shockwave Relay Stones,29,Nexus Swarmers,Ablative Nexus Swarmers,Support Variant 1,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-098,Ablative Incident: Shockwave Relay Stones,The Sonic Badlands,Shockwave Relay Stones,29,Aegis Carapace,Ablative Aegis Carapace,Support Variant 2,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-099,Phase-Bound Incident: Badlands Drum Line,The Sonic Badlands,Badlands Drum Line,29,Null Anomaly,Phase-Bound Null Anomaly,Primary Variant / Event Anchor,20,31,18000,54796,560,1316,35,62,90,156,105,185,1.1,1.17,12000,0,Echo Splintering; Gravity Reversal,HP x3.04; DMG x2.35; ARM x1.77
SEV-099,Phase-Bound Incident: Badlands Drum Line,The Sonic Badlands,Badlands Drum Line,29,Nexus Swarmers,Phase-Bound Nexus Swarmers,Support Variant 1,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-099,Phase-Bound Incident: Badlands Drum Line,The Sonic Badlands,Badlands Drum Line,29,Tremor-Fiend,Phase-Bound Tremor-Fiend,Support Variant 2,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-100,Venom-Laced Incident: Fork-Chime Gate,The Sonic Badlands,Fork-Chime Gate,29,Nexus Swarmers,Venom-Laced Nexus Swarmers,Primary Variant / Event Anchor,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-100,Venom-Laced Incident: Fork-Chime Gate,The Sonic Badlands,Fork-Chime Gate,29,Tremor-Fiend,Venom-Laced Tremor-Fiend,Support Variant 1,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-100,Venom-Laced Incident: Fork-Chime Gate,The Sonic Badlands,Fork-Chime Gate,29,Venom-Spitter,Venom-Laced Venom-Spitter,Support Variant 2,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-101,Warden-Fused Incident: Silent Dune Shelf,The Phonetic Wastes,Silent Dune Shelf,29,Venom-Spitter,Warden-Fused Venom-Spitter,Primary Variant / Event Anchor,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-101,Warden-Fused Incident: Silent Dune Shelf,The Phonetic Wastes,Silent Dune Shelf,29,Nexus Swarmers,Warden-Fused Nexus Swarmers,Support Variant 1,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-101,Warden-Fused Incident: Silent Dune Shelf,The Phonetic Wastes,Silent Dune Shelf,29,Aegis Carapace,Warden-Fused Aegis Carapace,Support Variant 2,12,31,1100,10428,60,350,55,135,50,120,45,111,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x9.48; DMG x5.83; ARM x2.46
SEV-102,Sovereign-Touched Incident: Crystalline Word Shards,The Phonetic Wastes,Crystalline Word Shards,29,Tremor-Fiend,Sovereign-Touched Tremor-Fiend,Primary Variant / Event Anchor,18,31,1800,9632,120,441,40,80,0,0,65,130,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x5.35; DMG x3.67; ARM x2.00
SEV-102,Sovereign-Touched Incident: Crystalline Word Shards,The Phonetic Wastes,Crystalline Word Shards,29,Venom-Spitter,Sovereign-Touched Venom-Spitter,Support Variant 1,15,31,700,4986,65,301,15,33,0,0,20,44,1.05,1.16,75,0,Telegraphed Projectiles; Projectile Reversal,HP x7.12; DMG x4.63; ARM x2.22
SEV-102,Sovereign-Touched Incident: Crystalline Word Shards,The Phonetic Wastes,Crystalline Word Shards,29,Nexus Swarmers,Sovereign-Touched Nexus Swarmers,Support Variant 2,26,31,500,1248,40,79,10,15,15,22,20,30,1.2,1.32,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x2.50; DMG x1.98; ARM x1.52
SEV-103,Ash-Baptized Incident: Glass-Sound Ripple Path,The Phonetic Wastes,Glass-Sound Ripple Path,30,Aegis Carapace,Ash-Baptized Aegis Carapace,Primary Variant / Event Anchor,12,32,1100,12950,60,414,55,151,50,134,45,125,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x11.77; DMG x6.90; ARM x2.75
SEV-103,Ash-Baptized Incident: Glass-Sound Ripple Path,The Phonetic Wastes,Glass-Sound Ripple Path,30,Tremor-Fiend,Ash-Baptized Tremor-Fiend,Support Variant 1,18,32,1800,11962,120,522,40,89,0,0,65,147,0.75,0.84,125,0,Metronome Strike; Sonic Bellow,HP x6.65; DMG x4.35; ARM x2.23
SEV-103,Ash-Baptized Incident: Glass-Sound Ripple Path,The Phonetic Wastes,Glass-Sound Ripple Path,30,Venom-Spitter,Ash-Baptized Venom-Spitter,Support Variant 2,15,32,700,6192,65,356,15,37,0,0,20,50,1.05,1.18,75,0,Telegraphed Projectiles; Projectile Reversal,HP x8.85; DMG x5.48; ARM x2.48
SEV-104,Tide-Broken Incident: Mute Horizon Gate,The Phonetic Wastes,Mute Horizon Gate,30,Nexus Swarmers,Tide-Broken Nexus Swarmers,Primary Variant / Event Anchor,26,32,500,1550,40,94,10,17,15,25,20,34,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x3.10; DMG x2.35; ARM x1.70
SEV-104,Tide-Broken Incident: Mute Horizon Gate,The Phonetic Wastes,Mute Horizon Gate,30,Aegis Carapace,Tide-Broken Aegis Carapace,Support Variant 1,12,32,1100,12950,60,414,55,151,50,134,45,125,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x11.77; DMG x6.90; ARM x2.75
SEV-104,Tide-Broken Incident: Mute Horizon Gate,The Phonetic Wastes,Mute Horizon Gate,30,Tremor-Fiend,Tide-Broken Tremor-Fiend,Support Variant 2,18,32,1800,11962,120,522,40,89,0,0,65,147,0.75,0.84,125,0,Metronome Strike; Sonic Bellow,HP x6.65; DMG x4.35; ARM x2.23
SEV-105,Magnetized Incident: Shattered Syllable Basin,The Phonetic Wastes,Shattered Syllable Basin,30,Venom-Spitter,Magnetized Venom-Spitter,Primary Variant / Event Anchor,15,32,700,6192,65,356,15,37,0,0,20,50,1.05,1.18,75,0,Telegraphed Projectiles; Projectile Reversal,HP x8.85; DMG x5.48; ARM x2.48
SEV-105,Magnetized Incident: Shattered Syllable Basin,The Phonetic Wastes,Shattered Syllable Basin,30,Tremor-Fiend,Magnetized Tremor-Fiend,Support Variant 1,18,32,1800,11962,120,522,40,89,0,0,65,147,0.75,0.84,125,0,Metronome Strike; Sonic Bellow,HP x6.65; DMG x4.35; ARM x2.23
SEV-105,Magnetized Incident: Shattered Syllable Basin,The Phonetic Wastes,Shattered Syllable Basin,30,Nexus Swarmers,Magnetized Nexus Swarmers,Support Variant 2,26,32,500,1550,40,94,10,17,15,25,20,34,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x3.10; DMG x2.35; ARM x1.70
SEV-106,Sonic-Scarred Incident: Hillside Speaker Towers,The Reggae-Dub Oasis,Hillside Speaker Towers,30,Resonant Behemoth,Sonic-Scarred Resonant Behemoth,Primary Variant / Event Anchor,8,32,7200,61675,230,1235,70,205,30,86,100,297,0.75,0.8,2500,0,Bass Drop; Echo Strikes,HP x8.57; DMG x5.37; ARM x2.93
SEV-106,Sonic-Scarred Incident: Hillside Speaker Towers,The Reggae-Dub Oasis,Hillside Speaker Towers,30,Aegis Carapace,Sonic-Scarred Aegis Carapace,Support Variant 1,12,32,1100,12950,60,414,55,151,50,134,45,125,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x11.77; DMG x6.90; ARM x2.75
SEV-106,Sonic-Scarred Incident: Hillside Speaker Towers,The Reggae-Dub Oasis,Hillside Speaker Towers,30,Venom-Spitter,Sonic-Scarred Venom-Spitter,Support Variant 2,15,32,700,6192,65,356,15,37,0,0,20,50,1.05,1.18,75,0,Telegraphed Projectiles; Projectile Reversal,HP x8.85; DMG x5.48; ARM x2.48
SEV-107,Glass-Hardened Incident: Point-of-Sale Barricades,The Reggae-Dub Oasis,Point-of-Sale Barricades,30,Aegis Carapace,Glass-Hardened Aegis Carapace,Primary Variant / Event Anchor,12,32,1100,12950,60,414,55,151,50,134,45,125,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x11.77; DMG x6.90; ARM x2.75
SEV-107,Glass-Hardened Incident: Point-of-Sale Barricades,The Reggae-Dub Oasis,Point-of-Sale Barricades,30,Nexus Swarmers,Glass-Hardened Nexus Swarmers,Support Variant 1,26,32,500,1550,40,94,10,17,15,25,20,34,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x3.10; DMG x2.35; ARM x1.70
SEV-107,Glass-Hardened Incident: Point-of-Sale Barricades,The Reggae-Dub Oasis,Point-of-Sale Barricades,30,Tremor-Fiend,Glass-Hardened Tremor-Fiend,Support Variant 2,18,32,1800,11962,120,522,40,89,0,0,65,147,0.75,0.84,125,0,Metronome Strike; Sonic Bellow,HP x6.65; DMG x4.35; ARM x2.23
SEV-108,Spore-Sick Incident: Dub-Bass Courtyard,The Reggae-Dub Oasis,Dub-Bass Courtyard,30,Nexus Swarmers,Spore-Sick Nexus Swarmers,Primary Variant / Event Anchor,26,32,500,1550,40,94,10,17,15,25,20,34,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x3.10; DMG x2.35; ARM x1.70
SEV-108,Spore-Sick Incident: Dub-Bass Courtyard,The Reggae-Dub Oasis,Dub-Bass Courtyard,30,Venom-Spitter,Spore-Sick Venom-Spitter,Support Variant 1,15,32,700,6192,65,356,15,37,0,0,20,50,1.05,1.18,75,0,Telegraphed Projectiles; Projectile Reversal,HP x8.85; DMG x5.48; ARM x2.48
SEV-108,Spore-Sick Incident: Dub-Bass Courtyard,The Reggae-Dub Oasis,Dub-Bass Courtyard,30,Aegis Carapace,Spore-Sick Aegis Carapace,Support Variant 2,12,32,1100,12950,60,414,55,151,50,134,45,125,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x11.77; DMG x6.90; ARM x2.75
SEV-109,Chrome-Maw Incident: Vendor Backline Camp,The Reggae-Dub Oasis,Vendor Backline Camp,30,Venom-Spitter,Chrome-Maw Venom-Spitter,Primary Variant / Event Anchor,15,32,700,6192,65,356,15,37,0,0,20,50,1.05,1.18,75,0,Telegraphed Projectiles; Projectile Reversal,HP x8.85; DMG x5.48; ARM x2.48
